model,model_label,i,j,pair_mode,embedding_distance,usr_conformational_distance
fcfp,FCFP,960,1454,common_random,5.74456262588501,1.2900703268076754
fcfp,FCFP,2000,1579,common_random,5.385164737701416,5.002899014870665
fcfp,FCFP,448,54,common_random,4.242640495300293,3.4238404989999816
fcfp,FCFP,1641,508,common_random,6.78233003616333,15.999259940099495
fcfp,FCFP,1636,225,common_random,6.082762718200684,9.075411009749974
fcfp,FCFP,1111,1469,common_random,2.0,1.5747400455366023
fcfp,FCFP,200,1254,common_random,7.280109882354736,2.3063808161855537
fcfp,FCFP,1195,1392,common_random,5.0,3.1424663498994687
fcfp,FCFP,1753,1776,common_random,6.0,4.895429022915589
fcfp,FCFP,571,1542,common_random,6.164413928985596,10.039366646379472
fcfp,FCFP,1398,832,common_random,5.0,7.079985023912434
fcfp,FCFP,143,235,common_random,3.1622776985168457,11.464285138369302
fcfp,FCFP,1046,1061,common_random,3.741657495498657,2.75447596623554
fcfp,FCFP,441,556,common_random,5.291502475738525,13.260891481937795
fcfp,FCFP,1491,1760,common_random,4.898979663848877,2.276142741119665
fcfp,FCFP,1612,1615,common_random,3.605551242828369,2.3038280868632546
fcfp,FCFP,1237,1719,common_random,5.291502475738525,2.554929182954764
fcfp,FCFP,480,229,common_random,4.898979663848877,2.858613130197737
fcfp,FCFP,274,1035,common_random,6.480740547180176,14.938554810686773
fcfp,FCFP,1786,572,common_random,6.4031243324279785,10.503096546791262
fcfp,FCFP,1061,1813,common_random,4.690415859222412,1.373532520777704
fcfp,FCFP,281,1676,common_random,7.280109882354736,10.0750673326484
fcfp,FCFP,1710,184,common_random,6.244997978210449,21.54979377825445
fcfp,FCFP,1156,449,common_random,6.78233003616333,24.848709853153192
fcfp,FCFP,1130,936,common_random,5.291502475738525,1.920116201604612
fcfp,FCFP,679,309,common_random,2.6457512378692627,12.714335597279527
fcfp,FCFP,2019,918,common_random,6.633249759674072,18.30875387056067
fcfp,FCFP,527,746,common_random,3.872983455657959,14.53416034580001
fcfp,FCFP,525,1450,common_random,6.928203105926514,9.368200066432957
fcfp,FCFP,433,1314,common_random,6.78233003616333,27.9315938826559
fcfp,FCFP,1299,1752,common_random,5.830951690673828,3.724234276578812
fcfp,FCFP,433,1495,common_random,6.633249759674072,28.75058423123308
fcfp,FCFP,1146,1631,common_random,4.123105525970459,1.154902889834685
fcfp,FCFP,671,1395,common_random,6.082762718200684,18.523473587111923
fcfp,FCFP,1840,1481,common_random,5.5677642822265625,1.2447798818842744
fcfp,FCFP,3,1532,common_random,6.324555397033691,32.5776355366373
fcfp,FCFP,1725,1583,common_random,4.242640495300293,1.9605400523266885
fcfp,FCFP,1491,558,common_random,6.244997978210449,7.074207155306816
fcfp,FCFP,1187,994,common_random,6.0,2.2820344460624624
fcfp,FCFP,47,131,common_random,4.690415859222412,8.514073109353165
fcfp,FCFP,1640,1203,common_random,5.196152210235596,1.4479124331230304
fcfp,FCFP,544,1060,common_random,7.071067810058594,11.018937403394808
fcfp,FCFP,968,1231,common_random,4.242640495300293,1.83060006306022
fcfp,FCFP,1583,1307,common_random,4.4721360206604,2.4185370264184445
fcfp,FCFP,1460,1592,common_random,4.898979663848877,6.630560588004624
fcfp,FCFP,543,186,common_random,2.6457512378692627,17.22541577718041
fcfp,FCFP,863,1825,common_random,6.164413928985596,2.5680251472446387
fcfp,FCFP,1785,180,common_random,7.549834251403809,9.851789243350243
fcfp,FCFP,134,452,common_random,4.898979663848877,25.012149516998715
fcfp,FCFP,1303,1469,common_random,4.0,1.7309628387358826
fcfp,FCFP,1210,887,common_random,5.916079998016357,1.6337188180848727
fcfp,FCFP,1058,322,common_random,7.810249805450439,3.4052897269421987
fcfp,FCFP,265,558,common_random,2.2360680103302,1.8353534098993864
fcfp,FCFP,1210,181,common_random,7.211102485656738,29.39554859802026
fcfp,FCFP,1046,1168,common_random,6.164413928985596,1.7366070003779848
fcfp,FCFP,1617,290,common_random,7.211102485656738,8.177318888778077
fcfp,FCFP,1476,1836,common_random,5.291502475738525,1.9334473110077368
fcfp,FCFP,430,153,common_random,3.464101552963257,11.297284491046996
fcfp,FCFP,1822,553,common_random,6.633249759674072,17.74275438229842
fcfp,FCFP,1718,1033,common_random,4.582575798034668,1.669386664555162
fcfp,FCFP,1152,1632,common_random,3.464101552963257,2.179854726356304
fcfp,FCFP,2000,170,common_random,6.324555397033691,3.3937174366562424
fcfp,FCFP,430,72,common_random,4.0,4.983127946785833
fcfp,FCFP,1488,393,common_random,7.0,12.246267294265156
fcfp,FCFP,1209,1618,common_random,5.5677642822265625,4.385636787715819
fcfp,FCFP,43,1676,common_random,6.082762718200684,15.529928088564168
fcfp,FCFP,36,1055,common_random,6.78233003616333,27.14752211690889
fcfp,FCFP,1612,1806,common_random,5.196152210235596,2.6620574505021923
fcfp,FCFP,1317,1502,common_random,4.795831680297852,2.594953841210301
fcfp,FCFP,150,1464,common_random,6.480740547180176,7.679504500254247
fcfp,FCFP,1497,1846,common_random,5.099019527435303,0.8287195411535312
fcfp,FCFP,1629,421,common_random,6.7082037925720215,4.914696717645675
fcfp,FCFP,1039,530,common_random,7.211102485656738,24.009656492215136
fcfp,FCFP,1258,1392,common_random,3.464101552963257,5.68429113068649
fcfp,FCFP,479,1615,common_random,6.480740547180176,19.4662785848586
fcfp,FCFP,557,138,common_random,2.6457512378692627,17.402923311540498
fcfp,FCFP,1348,684,common_random,6.244997978210449,25.73859300329805
fcfp,FCFP,1328,134,common_random,6.928203105926514,11.454449451147388
fcfp,FCFP,1160,364,common_random,6.082762718200684,1.400824134320536
fcfp,FCFP,422,1726,common_random,7.549834251403809,14.364839104737614
fcfp,FCFP,917,542,common_random,6.082762718200684,11.230404400893883
fcfp,FCFP,177,1312,common_random,6.855654716491699,5.255483291709891
fcfp,FCFP,1469,1641,common_random,4.242640495300293,1.1579892987592464
fcfp,FCFP,1738,712,common_random,6.78233003616333,23.80849391793856
fcfp,FCFP,1413,545,common_random,6.324555397033691,29.115699308920437
fcfp,FCFP,428,1309,common_random,6.78233003616333,7.15861181760947
fcfp,FCFP,307,1835,common_random,7.6157732009887695,14.158582174529416
fcfp,FCFP,1616,1464,common_random,4.795831680297852,4.800196839147267
fcfp,FCFP,1740,248,common_random,7.549834251403809,6.934232662135611
fcfp,FCFP,134,1642,common_random,7.483314990997314,12.58354658931158
fcfp,FCFP,448,1478,common_random,7.280109882354736,13.324757559460323
fcfp,FCFP,1384,1046,common_random,3.464101552963257,1.4444454449330797
fcfp,FCFP,903,1532,common_random,4.4721360206604,4.849876190720793
fcfp,FCFP,1903,1397,common_random,5.830951690673828,5.361237915713459
fcfp,FCFP,590,667,common_random,2.6457512378692627,2.865599718282439
fcfp,FCFP,1407,452,common_random,6.7082037925720215,37.85156366190847
fcfp,FCFP,1742,1741,common_random,2.8284270763397217,1.286606371826942
fcfp,FCFP,490,469,common_random,3.464101552963257,12.31841379549934
fcfp,FCFP,116,1198,common_random,6.0,30.5347896812484
fcfp,FCFP,1421,963,common_random,6.0,8.994995890202846
fcfp,FCFP,220,1448,common_random,7.0,4.7461693586214375
fcfp,FCFP,895,400,common_random,6.78233003616333,6.299867359092017
fcfp,FCFP,1326,1810,common_random,5.099019527435303,1.29015943688436
fcfp,FCFP,950,393,common_random,6.244997978210449,10.62421624874177
fcfp,FCFP,233,1225,common_random,7.280109882354736,10.433593161709716
fcfp,FCFP,1341,1048,common_random,5.291502475738525,2.269181691299889
fcfp,FCFP,352,1108,common_random,6.324555397033691,20.49741211459841
fcfp,FCFP,545,890,common_random,6.164413928985596,29.64109789491673
fcfp,FCFP,1497,1629,common_random,4.0,1.9144436520425527
fcfp,FCFP,982,322,common_random,7.0,2.12205170326674
fcfp,FCFP,1221,963,common_random,6.244997978210449,0.817535425730167
fcfp,FCFP,1686,1199,common_random,5.656854152679443,3.152530223936542
fcfp,FCFP,1144,433,common_random,6.480740547180176,24.89042211256967
fcfp,FCFP,1716,539,common_random,7.071067810058594,19.019517435833325
fcfp,FCFP,1703,1052,common_random,4.582575798034668,4.918858265561482
fcfp,FCFP,39,213,common_random,5.830951690673828,7.390327340676216
fcfp,FCFP,1730,534,common_random,6.4031243324279785,12.894967888956346
fcfp,FCFP,129,585,common_random,3.605551242828369,6.370612392821822
fcfp,FCFP,308,1291,common_random,6.78233003616333,4.592667748807589
fcfp,FCFP,1446,676,common_random,6.78233003616333,21.764907872546495
fcfp,FCFP,1996,1306,common_random,5.74456262588501,26.091327348367336
fcfp,FCFP,111,678,common_random,4.0,14.851566157790376
fcfp,FCFP,923,564,common_random,6.633249759674072,13.591745289316586
fcfp,FCFP,1482,1562,common_random,4.242640495300293,2.5873697453574143
fcfp,FCFP,1546,1614,common_random,3.741657495498657,1.0239213423369815
fcfp,FCFP,237,306,common_random,3.741657495498657,18.581250761349096
fcfp,FCFP,833,1489,common_random,5.0,4.378096139069974
fcfp,FCFP,496,1469,common_random,7.280109882354736,20.422915150576088
fcfp,FCFP,1111,1827,common_random,4.795831680297852,2.490930794671212
fcfp,FCFP,1542,558,common_random,6.244997978210449,5.814023770986004
fcfp,FCFP,1739,1396,common_random,4.898979663848877,3.688316651769043
fcfp,FCFP,1545,1785,common_random,5.291502475738525,0.8545813367537184
fcfp,FCFP,820,1188,common_random,2.0,2.399748839289097
fcfp,FCFP,1896,1157,common_random,5.291502475738525,3.710828561146895
fcfp,FCFP,1160,832,common_random,4.4721360206604,2.786334158704812
fcfp,FCFP,448,1398,common_random,7.211102485656738,14.61613820904936
fcfp,FCFP,1840,1642,common_random,5.830951690673828,1.4686540987451184
fcfp,FCFP,140,1231,common_random,6.78233003616333,12.681559127029384
fcfp,FCFP,1119,72,common_random,7.280109882354736,14.704746121566464
fcfp,FCFP,1695,1304,common_random,5.099019527435303,4.0998947505190255
fcfp,FCFP,1658,1590,common_random,5.099019527435303,3.105582466591872
fcfp,FCFP,498,1140,common_random,6.78233003616333,6.074950936376116
fcfp,FCFP,298,981,common_random,7.211102485656738,23.758740354098684
fcfp,FCFP,574,128,common_random,4.690415859222412,1.4333877555033925
fcfp,FCFP,363,1645,common_random,6.480740547180176,9.682446486212536
fcfp,FCFP,1636,1400,common_random,4.242640495300293,1.723851645033684
fcfp,FCFP,452,556,common_random,5.385164737701416,27.738241625544088
fcfp,FCFP,1258,47,common_random,6.7082037925720215,12.884439515397789
fcfp,FCFP,893,387,common_random,6.4031243324279785,10.458343448320246
fcfp,FCFP,1090,536,common_random,6.928203105926514,20.88450206706384
fcfp,FCFP,234,399,common_random,4.4721360206604,26.461725363745963
fcfp,FCFP,671,1318,common_random,6.082762718200684,19.49460032738091
fcfp,FCFP,926,1208,common_random,3.464101552963257,1.9151714451385515
fcfp,FCFP,1175,1229,common_random,5.5677642822265625,3.9116900223094033
fcfp,FCFP,1833,281,common_random,7.549834251403809,12.065627728988629
fcfp,FCFP,1718,1170,common_random,5.656854152679443,3.154523742679212
fcfp,FCFP,1476,1138,common_random,2.0,1.0752928748887332
fcfp,FCFP,849,346,common_random,6.244997978210449,16.880797550948614
fcfp,FCFP,1090,1502,common_random,3.741657495498657,4.3167690665842855
fcfp,FCFP,970,1734,common_random,6.633249759674072,1.4954525124983191
fcfp,FCFP,1828,1441,common_random,5.0,3.706942641856032
fcfp,FCFP,546,115,common_random,4.242640495300293,44.61601725427438
fcfp,FCFP,1033,1393,common_random,4.123105525970459,2.192459872005204
fcfp,FCFP,877,910,common_random,5.830951690673828,5.986184019079189
fcfp,FCFP,1718,527,common_random,5.916079998016357,6.947460868312483
fcfp,FCFP,1212,649,common_random,7.280109882354736,24.653182967516088
fcfp,FCFP,3,1839,common_random,6.244997978210449,34.55369088219878
fcfp,FCFP,663,0,common_random,4.358899116516113,2.1924102435104538
fcfp,FCFP,632,679,common_random,2.8284270763397217,15.33915778603507
fcfp,FCFP,1573,544,common_random,6.78233003616333,10.61057908558704
fcfp,FCFP,1054,390,common_random,7.348469257354736,8.240222487191767
fcfp,FCFP,1047,545,common_random,6.557438373565674,26.782715421063937
fcfp,FCFP,1714,1315,common_random,5.4772257804870605,5.098825262142729
fcfp,FCFP,1057,654,common_random,6.855654716491699,18.68219182682215
fcfp,FCFP,1788,472,common_random,6.633249759674072,2.870135072509856
fcfp,FCFP,1184,1447,common_random,4.795831680297852,1.2817000833248051
fcfp,FCFP,1319,907,common_random,6.164413928985596,1.976534479447278
fcfp,FCFP,893,2000,common_random,5.099019527435303,6.714861845550398
fcfp,FCFP,1601,1158,common_random,4.690415859222412,5.97139259258334
fcfp,FCFP,404,1614,common_random,6.633249759674072,10.60073933192096
fcfp,FCFP,251,331,common_random,4.4721360206604,6.457708269726468
fcfp,FCFP,678,1454,common_random,7.0,7.401408040379064
fcfp,FCFP,1931,944,common_random,6.324555397033691,7.50634612320624
fcfp,FCFP,1421,1227,common_random,5.099019527435303,10.612556868799809
fcfp,FCFP,1618,175,common_random,6.633249759674072,25.764202859696997
fcfp,FCFP,1841,271,common_random,7.874007701873779,2.8355862880962284
fcfp,FCFP,874,1764,common_random,4.4721360206604,2.985055242071981
fcfp,FCFP,1696,678,common_random,6.4031243324279785,4.627810514732197
fcfp,FCFP,1647,712,common_random,7.348469257354736,21.253728067143708
fcfp,FCFP,1110,498,common_random,6.633249759674072,4.012666570690202
fcfp,FCFP,1793,1495,common_random,4.358899116516113,4.817083353013265
fcfp,FCFP,1986,152,common_random,5.196152210235596,3.821813776420642
fcfp,FCFP,1603,150,common_random,5.830951690673828,4.653382192381349
fcfp,FCFP,1719,1392,common_random,3.741657495498657,1.955487356980383
fcfp,FCFP,206,746,common_random,2.2360680103302,15.29816617906658
fcfp,FCFP,1208,249,common_random,6.082762718200684,29.26479166606249
fcfp,FCFP,1118,308,common_random,6.928203105926514,3.835370320561255
fcfp,FCFP,1480,1787,common_random,5.5677642822265625,2.7070453292530705
fcfp,FCFP,1581,1723,common_random,5.0,3.3001105577504006
fcfp,FCFP,1587,1632,common_random,3.605551242828369,2.3767951177254907
fcfp,FCFP,540,1631,common_random,6.78233003616333,14.792478929867196
fcfp,FCFP,383,1035,common_random,7.211102485656738,1.429477938590622
fcfp,FCFP,532,287,common_random,3.0,18.511119218964613
fcfp,FCFP,860,1898,common_random,5.385164737701416,9.153318156809195
fcfp,FCFP,1124,357,common_random,6.78233003616333,17.822171931224126
fcfp,FCFP,1608,883,common_random,5.916079998016357,6.869401672544639
fcfp,FCFP,1732,331,common_random,6.557438373565674,5.032515741472406
fcfp,FCFP,254,1579,common_random,6.164413928985596,13.627649596737346
fcfp,FCFP,2015,1722,common_random,6.4031243324279785,21.408883698634398
fcfp,FCFP,1573,1675,common_random,4.582575798034668,1.0576026595640386
fcfp,FCFP,933,355,common_random,6.7082037925720215,12.258444767932923
fcfp,FCFP,1758,271,common_random,6.78233003616333,4.041391533838249
fcfp,FCFP,1238,490,common_random,6.082762718200684,15.513447821435044
fcfp,FCFP,444,1690,common_random,6.557438373565674,2.7765256515155867
fcfp,FCFP,1111,1810,common_random,4.795831680297852,1.1382201230333855
fcfp,FCFP,426,1416,common_random,7.416198253631592,2.8596046230012413
fcfp,FCFP,953,47,common_random,7.141428470611572,17.888385341585384
fcfp,FCFP,1020,1048,common_random,4.0,1.3868784752099317
fcfp,FCFP,671,259,common_random,3.464101552963257,15.32197524263156
fcfp,FCFP,1864,1215,common_random,5.5677642822265625,8.699615851587689
fcfp,FCFP,1702,483,common_random,6.633249759674072,5.819470177981522
fcfp,FCFP,1402,1563,common_random,3.741657495498657,1.8206780712024029
fcfp,FCFP,1754,1615,common_random,5.099019527435303,5.03725880667372
fcfp,FCFP,1468,1841,common_random,6.082762718200684,2.04146748376977
fcfp,FCFP,600,1229,common_random,6.082762718200684,14.36712493536381
fcfp,FCFP,1610,394,common_random,6.78233003616333,1.8391846288520977
fcfp,FCFP,274,1733,common_random,6.164413928985596,14.393923111435774
fcfp,FCFP,849,295,common_random,6.7082037925720215,11.337884248415593
fcfp,FCFP,1841,1241,common_random,6.78233003616333,2.3765810943420176
fcfp,FCFP,1862,559,common_random,6.244997978210449,8.61346367368716
fcfp,FCFP,308,322,common_random,3.464101552963257,2.4812113927404944
fcfp,FCFP,676,1655,common_random,6.855654716491699,22.78238963535521
fcfp,FCFP,1639,1493,common_random,5.099019527435303,2.751752055540285
fcfp,FCFP,893,1786,common_random,4.123105525970459,1.7372720008698928
fcfp,FCFP,367,1454,common_random,6.480740547180176,4.079655834443033
fcfp,FCFP,1130,39,common_random,7.280109882354736,9.46332889751008
fcfp,FCFP,1958,565,common_random,5.0,1.223642197547005
fcfp,FCFP,1056,679,common_random,6.7082037925720215,18.724914303469674
fcfp,FCFP,524,1736,common_random,7.681145668029785,17.98799412679981
fcfp,FCFP,1563,1081,common_random,3.464101552963257,6.070161555601704
fcfp,FCFP,502,1179,common_random,6.855654716491699,6.274081355585792
fcfp,FCFP,558,956,common_random,6.244997978210449,7.419350762463663
fcfp,FCFP,1398,482,common_random,6.633249759674072,16.419344503998516
fcfp,FCFP,1126,1846,common_random,5.099019527435303,1.9758036749491448
fcfp,FCFP,1039,40,common_random,6.928203105926514,19.89508764278968
fcfp,FCFP,692,908,common_random,6.164413928985596,16.574775478022836
fcfp,FCFP,1728,1409,common_random,2.8284270763397217,1.990034687881159
fcfp,FCFP,1965,1413,common_random,5.74456262588501,13.44294517463291
fcfp,FCFP,1078,1849,common_random,5.099019527435303,5.872989411921116
fcfp,FCFP,1081,294,common_random,6.164413928985596,8.106772992900629
fcfp,FCFP,1416,873,common_random,6.082762718200684,1.7360210202374764
fcfp,FCFP,1620,1138,common_random,2.6457512378692627,3.206629800749956
fcfp,FCFP,1847,281,common_random,7.0,11.75732198437143
fcfp,FCFP,1185,1802,common_random,3.605551242828369,2.152011169787895
fcfp,FCFP,1817,1128,common_random,5.0,1.5442957768384926
fcfp,FCFP,1056,1900,common_random,5.916079998016357,7.527079516471844
fcfp,FCFP,1682,883,common_random,6.0,14.28512190201283
fcfp,FCFP,1484,959,common_random,5.4772257804870605,1.0864915821183223
fcfp,FCFP,979,665,common_random,6.7082037925720215,19.79174248566537
fcfp,FCFP,109,1156,common_random,6.164413928985596,45.82775099412916
fcfp,FCFP,415,1909,common_random,5.0,11.021143198489334
fcfp,FCFP,1633,364,common_random,6.557438373565674,5.833319227602586
fcfp,FCFP,348,1797,common_random,6.480740547180176,12.201608828371024
fcfp,FCFP,1849,943,common_random,6.0,1.3139042523088766
fcfp,FCFP,1909,1852,common_random,6.082762718200684,6.109283370598422
fcfp,FCFP,1829,1553,common_random,5.4772257804870605,1.246212806108582
fcfp,FCFP,1823,1835,common_random,2.8284270763397217,2.2219696986864435
fcfp,FCFP,318,1620,common_random,6.78233003616333,10.944891896642588
fcfp,FCFP,617,703,common_random,2.6457512378692627,13.60979209817299
fcfp,FCFP,1583,1786,common_random,5.196152210235596,2.2353868268429418
fcfp,FCFP,1188,1764,common_random,6.4031243324279785,2.705850888253826
fcfp,FCFP,1108,1916,common_random,5.196152210235596,7.41372618997733
fcfp,FCFP,1902,1487,common_random,5.830951690673828,6.887160346201365
fcfp,FCFP,1239,490,common_random,6.244997978210449,15.73893631077788
fcfp,FCFP,387,298,common_random,3.0,15.936532031403065
fcfp,FCFP,1835,1261,common_random,4.795831680297852,2.7011112601344776
fcfp,FCFP,1314,1846,common_random,4.582575798034668,1.4101599189061846
fcfp,FCFP,1052,1599,common_random,4.898979663848877,3.116586406995724
fcfp,FCFP,201,780,common_random,5.291502475738525,2.434264051554599
fcfp,FCFP,1827,1787,common_random,1.0,4.253372982950528
fcfp,FCFP,937,1502,common_random,5.196152210235596,2.783029357387784
fcfp,FCFP,486,1463,common_random,6.78233003616333,23.26292511630806
fcfp,FCFP,1556,134,common_random,7.0,10.941066102028568
fcfp,FCFP,503,201,common_random,3.872983455657959,6.154577957119449
fcfp,FCFP,957,1201,common_random,3.605551242828369,2.0475396459339743
fcfp,FCFP,1229,1472,common_random,5.385164737701416,4.27727642145378
fcfp,FCFP,422,1047,common_random,7.483314990997314,10.74601998352697
fcfp,FCFP,276,1703,common_random,7.071067810058594,10.965897374407524
fcfp,FCFP,936,1468,common_random,5.099019527435303,2.1377871389744434
fcfp,FCFP,1496,1608,common_random,4.123105525970459,6.950353446734859
fcfp,FCFP,1819,1743,common_random,6.0,2.716870603858791
fcfp,FCFP,1133,1618,common_random,4.123105525970459,2.7354308612305824
fcfp,FCFP,1850,1702,common_random,6.0,3.6984769486996
fcfp,FCFP,475,1585,common_random,6.324555397033691,13.03846936421625
fcfp,FCFP,113,109,common_random,4.242640495300293,33.18744231669875
fcfp,FCFP,1945,1663,common_random,6.0,8.571306857387844
fcfp,FCFP,1035,1307,common_random,4.690415859222412,1.1713428788239573
fcfp,FCFP,1211,1170,common_random,4.0,4.859323462116594
fcfp,FCFP,498,1631,common_random,7.0,6.025749975647687
fcfp,FCFP,1057,1624,common_random,5.385164737701416,2.110767071137112
fcfp,FCFP,267,47,common_random,2.2360680103302,12.308053710155564
fcfp,FCFP,96,671,common_random,3.1622776985168457,7.247958124583981
fcfp,FCFP,926,415,common_random,6.244997978210449,15.02047915535309
fcfp,FCFP,875,1750,common_random,5.656854152679443,2.862769600846782
fcfp,FCFP,1239,1049,common_random,6.082762718200684,2.5005449891900158
fcfp,FCFP,215,1743,common_random,6.633249759674072,4.632237389999031
fcfp,FCFP,641,503,common_random,4.582575798034668,2.4803640411982166
fcfp,FCFP,1185,1406,common_random,5.291502475738525,2.9399423567573577
fcfp,FCFP,1687,119,common_random,7.549834251403809,11.538268346188849
fcfp,FCFP,875,1210,common_random,6.0,1.7277427736970674
fcfp,FCFP,635,1188,common_random,6.4031243324279785,5.0838491721084536
fcfp,FCFP,1047,129,common_random,6.324555397033691,16.439984113687334
fcfp,FCFP,1183,1625,common_random,5.291502475738525,2.157458789751193
fcfp,FCFP,1113,1323,common_random,4.0,1.7070673373385945
fcfp,FCFP,1472,1802,common_random,5.74456262588501,1.4666942855478275
fcfp,FCFP,1810,1743,common_random,5.4772257804870605,3.634616800901437
fcfp,FCFP,1585,508,common_random,6.324555397033691,16.437567175046095
fcfp,FCFP,1153,1588,common_random,1.7320507764816284,1.4469513282895758
fcfp,FCFP,872,72,common_random,7.071067810058594,15.473689402933514
fcfp,FCFP,1657,1230,common_random,6.244997978210449,4.834764570541717
fcfp,FCFP,1722,1242,common_random,6.480740547180176,1.6703889898914428
fcfp,FCFP,1892,1195,common_random,5.74456262588501,6.661083457839487
fcfp,FCFP,1703,1348,common_random,4.582575798034668,3.284258232357351
fcfp,FCFP,46,1739,common_random,6.4031243324279785,18.255219240209048
fcfp,FCFP,1468,427,common_random,6.928203105926514,8.690285344693635
fcfp,FCFP,1330,292,common_random,6.557438373565674,13.027179215258473
fcfp,FCFP,1582,1818,common_random,5.385164737701416,1.8871538465313928
fcfp,FCFP,1232,1602,common_random,6.082762718200684,3.610324252734645
fcfp,FCFP,1187,1902,common_random,5.5677642822265625,3.913596904113037
fcfp,FCFP,1442,848,common_random,5.099019527435303,1.336687606438444
fcfp,FCFP,553,1048,common_random,7.348469257354736,15.633806000641597
fcfp,FCFP,328,1042,common_random,6.855654716491699,12.83022351298559
fcfp,FCFP,1575,449,common_random,6.78233003616333,23.69387195840572
molebert,MoleBERT,1477,250,common_random,1.97896945476532,18.783061041273065
molebert,MoleBERT,1718,1348,common_random,0.971762239933014,1.8290707187601012
molebert,MoleBERT,1546,1381,common_random,0.7848320007324219,1.4633487279721058
molebert,MoleBERT,890,27,common_random,1.4815574884414673,15.451989388755278
molebert,MoleBERT,1604,1479,common_random,1.2903785705566406,4.80035768158822
molebert,MoleBERT,316,290,common_random,1.1359094381332395,2.125459636928161
molebert,MoleBERT,1310,666,common_random,1.7565757036209106,6.865389545651963
molebert,MoleBERT,1448,1819,common_random,1.630561351776123,3.4970959039629794
molebert,MoleBERT,1179,598,common_random,1.8205718994140625,16.12844461102779
molebert,MoleBERT,472,1714,common_random,1.7514963150024414,2.758776367212864
molebert,MoleBERT,264,1448,common_random,1.471806287765503,14.709999660913471
molebert,MoleBERT,666,391,common_random,0.7384990453720093,4.012669107167072
molebert,MoleBERT,303,483,common_random,1.058537840843201,5.952817842623443
molebert,MoleBERT,1184,1297,common_random,1.2314913272857666,1.2457814201759725
molebert,MoleBERT,1718,1403,common_random,1.7400918006896973,2.038931407619758
molebert,MoleBERT,1731,137,common_random,1.8856501579284668,27.569158064221444
molebert,MoleBERT,1848,1752,common_random,1.5006824731826782,1.6313943981407404
molebert,MoleBERT,491,1695,common_random,1.657983899116516,17.723670332123078
molebert,MoleBERT,171,119,common_random,0.8292068839073181,13.257302452630524
molebert,MoleBERT,465,1131,common_random,1.9479544162750244,9.35984561557314
molebert,MoleBERT,11,1731,common_random,2.02216911315918,20.50547464781678
molebert,MoleBERT,1482,1616,common_random,1.167580485343933,3.5016759531651576
molebert,MoleBERT,776,1404,common_random,1.576772689819336,9.575387692560616
molebert,MoleBERT,1325,46,common_random,1.892838835716248,18.73606331443188
molebert,MoleBERT,539,51,common_random,1.3529391288757324,1.1980746276243084
molebert,MoleBERT,1810,443,common_random,1.9406858682632449,22.170514063396524
molebert,MoleBERT,1987,1140,common_random,2.049116849899292,18.287215970144896
molebert,MoleBERT,967,682,common_random,1.7936372756958008,22.164767110199936
molebert,MoleBERT,1669,1641,common_random,1.0553278923034668,2.38749780336292
molebert,MoleBERT,1803,1063,common_random,1.4642043113708496,1.5740800887490207
molebert,MoleBERT,328,1055,common_random,1.8099923133850095,13.320857163282328
molebert,MoleBERT,1447,1040,common_random,1.5645359754562378,2.5626690280551965
molebert,MoleBERT,736,1327,common_random,1.8013205528259275,30.442874351614744
molebert,MoleBERT,180,1131,common_random,2.06681227684021,11.888467850035026
molebert,MoleBERT,1986,1945,common_random,1.8070077896118164,6.547075036639117
molebert,MoleBERT,1719,1591,common_random,1.355704665184021,1.641218225934506
molebert,MoleBERT,649,156,common_random,0.3856246471405029,9.34514452911458
molebert,MoleBERT,630,706,common_random,0.2708430290222168,2.5891947455082245
molebert,MoleBERT,866,1938,common_random,2.5798864364624023,9.119568249374488
molebert,MoleBERT,171,665,common_random,1.29159414768219,8.90120823999752
molebert,MoleBERT,1671,229,common_random,1.81647789478302,9.509212243353518
molebert,MoleBERT,1740,1739,common_random,0.4639312326908111,1.3029357524302456
molebert,MoleBERT,1305,1654,common_random,1.1127877235412598,2.0672584354069694
molebert,MoleBERT,1681,1557,common_random,1.7736674547195437,11.74745416833352
molebert,MoleBERT,692,1856,common_random,1.027762532234192,15.268667767830284
molebert,MoleBERT,96,1167,common_random,1.6491656303405762,9.814358092707543
molebert,MoleBERT,1184,399,common_random,1.7509630918502808,26.308110410075397
molebert,MoleBERT,1042,452,common_random,1.3102269172668457,36.05548889712871
molebert,MoleBERT,1056,536,common_random,1.892407178878784,24.55745790390377
molebert,MoleBERT,1786,1828,common_random,1.0456914901733398,1.5944529785568975
molebert,MoleBERT,1048,1231,common_random,1.4072353839874268,3.6336521138762814
molebert,MoleBERT,574,946,common_random,1.6765371561050415,6.7997684970261405
molebert,MoleBERT,166,966,common_random,2.0635814666748047,31.76644261370308
molebert,MoleBERT,412,1234,common_random,2.213670015335083,13.738861622211596
molebert,MoleBERT,1945,582,common_random,2.021183490753174,17.264913913858912
molebert,MoleBERT,972,1503,common_random,1.8630973100662231,2.554369770271761
molebert,MoleBERT,167,1470,common_random,1.808407187461853,14.801375019541933
molebert,MoleBERT,1403,473,common_random,1.9956027269363403,19.37490448151132
molebert,MoleBERT,1214,636,common_random,1.899672508239746,3.561486578672518
molebert,MoleBERT,1107,671,common_random,1.85224187374115,20.115012345531504
molebert,MoleBERT,303,2022,common_random,1.7418068647384644,17.881167443151934
